Цена;Площадь_участка;Площадь_помещения;Стоимость_специальных_возможностей;Расстояние_до_ближайшей_железнодорожной_линии;Расстояние_до_океана;Расстояние_до_ближайшего_водоема_;Расстояние_до_центрального_делового_района_Майами;Расстояние_до_ближайшего_субцентра;Расстояние_до_ближайшего_шоссе;Возраст_строения;Шум_от_самолетов;Месяц_продажи;Качество_строения
250000;8100;1704;1975;3311;20913;2493;58140;55821;2498;61;0;6;2
249000;7020;1960;0;4932;15296;1688;58684;54310;6942;56;0;3;2
220000;11175;2168;7883;538;24961;5205;58063;57205;256;46;0;3;2
405200;10977;1802;0;5301;17873;66;58442;55018;4771;21;0;5;4
225000;6678;1157;1048;3486;13758;2955;59059;54137;7901;26;0;10;2
150000;5750;1038;9176;4430;14719;2307;59000;54407;7190;46;0;3;2
420500;14300;2311;19032;2389;22013;3165;58301;56365;1570;41;0;11;4
379300;9570;1740;1277;3460;20389;1904;58440;55914;2667;21;0;7;4
235000;5700;1205;0;5852;16926;579;58736;54945;5570;21;0;3;2
360000;8100;1652;0;3077;20936;2316;58442;56114;2270;16;0;7;4
240000;10500;1923;32046;1464;23301;3934;58349;56872;688;31;0;2;2
385000;7875;1821;0;4637;18530;329;58717;55507;4073;21;0;12;4
320000;6780;1576;3493;3430;13638;2967;59365;54379;7768;26;0;5;4
290000;7311;2114;29922;3146;20685;2014;58620;56189;2350;36;0;4;4
360000;7547;1932;20783;1618;22888;3540;58572;56931;804;21;0;9;4
265000;7800;1698;1276;2216;21964;2924;58637;56662;1398;16;0;10;4
236500;5700;1347;773;5209;17566;269;58967;55396;4879;16;0;8;2
343000;7794;2829;28556;1439;23052;3557;58661;57071;627;21;0;6;4
126600;7800;1471;550;1946;22280;3063;58708;56839;1127;60;0;6;2
340000;6877;2047;18947;3524;19947;1310;58844;56141;2792;26;0;4;2
230000;6372;1215;18717;5619;15861;1661;59245;55054;6128;36;0;5;2
190000;5750;1005;0;5574;15815;1711;59256;55045;6157;36;0;1;2
220000;7500;1231;0;3907;14069;3085;59581;54753;7274;31;0;7;2
293000;6780;1040;415;3481;13623;2824;59696;54695;7530;21;0;8;2
227000;8625;2258;987;3926;14077;3119;59640;54813;7236;62;0;7;4
235000;9068;1673;3154;1730;22433;3044;58852;57028;911;36;0;8;4
252500;6901;1280;2179;5323;17177;713;59212;55488;5129;64;0;3;2
170000;6900;1114;1294;5597;15799;1837;59444;55223;6022;64;0;4;2
201000;5700;1769;1056;5026;17502;544;59306;55693;4821;63;0;3;2
355000;8080;1741;0;3807;19250;573;59155;56177;3228;21;0;6;4
224000;7500;1918;13438;1612;22451;2926;59015;57184;793;21;0;4;2
310000;8268;1611;21920;2941;20467;1505;59125;56581;2196;26;0;8;4
239000;7500;1802;21586;1263;22895;3147;59067;57403;443;31;0;6;2
180000;7500;2305;884;1158;23037;3225;59071;57455;338;60;0;11;2
243000;7500;1835;2457;1567;22366;2749;59176;57302;748;36;0;5;4
195000;7500;2509;2051;1009;23194;3262;59144;57579;191;46;0;6;2
274900;7500;1809;20198;1012;23144;3191;59193;57606;192;26;0;11;2
330000;7500;1631;1283;2917;20336;1286;59319;56715;2207;21;0;5;2
315300;7500;2091;897;1764;22018;2470;59236;57233;953;59;0;2;2
220000;7500;1844;30128;1160;22885;3004;59225;57544;341;41;0;12;2
255000;7500;1719;17674;2198;21311;1978;59330;57071;1409;41;0;4;4
200000;7493;1133;3258;4869;17371;852;59648;55973;4674;36;0;1;2
168000;5700;1142;1640;5009;17180;1026;59678;55931;4813;64;0;2;2
335000;7800;2083;0;3337;19555;547;59522;56626;2799;59;0;5;4
300000;7800;2038;21134;3386;19478;484;59530;56607;2864;60;0;3;4
155500;7500;1157;990;4104;14160;2859;60199;55378;6769;62;0;3;2
357500;7500;1912;0;2366;20826;1437;59592;57141;1645;11;0;5;4
285000;7500;1610;22152;2061;21149;1547;59721;57373;1322;36;0;9;4
179000;5600;1538;34956;2976;12952;1936;60716;55436;7254;66;0;5;4
460000;7800;2009;20582;3113;19527;274;59891;56958;2694;59;0;11;2
200000;5600;1746;440;2292;12243;1215;60886;55353;7636;65;0;2;4
280000;5650;1674;0;3768;13753;2688;60667;55667;6722;36;0;4;4
150000;5650;1006;18714;3673;13655;2599;60690;55654;6777;36;0;2;1
151500;5700;1083;1481;4347;17662;1007;60141;56534;4151;60;0;8;2
300000;8382;1269;1498;2760;12710;1677;60904;55536;7285;26;0;1;2
210000;5600;1215;0;2715;12663;1629;60920;55530;7314;31;0;1;2
235000;5650;1475;22892;3408;13349;2203;60951;55798;6794;36;0;9;2
201000;5750;1688;0;5508;15755;1665;60590;56289;5312;64;0;12;2
205000;5750;1233;3238;5223;15215;1885;60693;56198;5659;31;0;4;2
187500;5588;1588;2400;4935;14917;1965;60752;56150;5836;59;0;12;2
199300;5700;1083;0;3701;18316;708;60385;56989;3506;58;0;7;2
160000;5650;937;1339;3451;13363;2145;61082;55932;6684;56;0;6;2
265000;5750;1381;24637;5286;15245;1701;60883;56390;5504;21;0;4;2
255200;7575;1741;2930;2539;19863;167;60410;57556;2214;59;0;1;4
260000;7639;1714;0;4117;17519;1234;60634;56947;3921;26;0;9;2
187900;5194;1303;0;4462;17032;1195;60714;56847;4265;61;0;2;2
205000;8509;1137;0;3070;12917;1634;61373;56068;6763;36;0;2;2
270000;5750;1380;21968;5471;15406;1525;60993;56553;5302;21;0;6;2
195000;5650;890;500;4066;13937;2172;61281;56323;6117;26;0;4;2
200000;9503;1339;352;3748;13603;2240;61347;56280;6282;66;0;3;2
216500;8509;1023;1974;3599;13447;2082;61383;56260;6377;41;0;6;2
253000;5650;1825;2898;3546;13391;2027;61400;56253;6409;26;0;4;4
190000;5750;1107;0;4786;16328;1048;61024;56900;4590;62;0;5;2
550000;11375;2525;21926;1880;20523;379;60647;58014;1508;16;0;8;4
237000;5750;1419;962;3197;18617;790;60815;57493;3001;41;0;12;2
145000;5750;1055;0;3259;18523;867;60828;57473;3063;60;0;1;2
170000;5700;1160;1241;3842;17629;906;60947;57277;3646;36;0;8;2
150000;5405;1192;0;4019;17365;907;60988;57224;3823;60;0;7;2
345000;8475;968;29248;3300;13091;1666;61658;56407;6405;11;0;12;2
177500;5600;933;0;2726;12490;1082;61800;56333;6744;31;0;8;2
178000;5750;1295;1337;5352;15248;1261;61354;56846;5145;61;0;7;1
285000;5650;1523;26728;3505;13276;1794;61755;56559;6219;21;0;10;4
365000;14280;1787;22747;3204;12961;1497;61810;56520;6349;41;0;2;2
405000;8546;1758;799;2544;12270;825;61974;56436;6755;11;0;10;4
230000;12859;1872;19364;2359;19511;267;61013;58005;2166;56;0;9;2
300000;7860;1589;3275;2738;18908;521;61149;57915;2542;11;0;3;4
225000;6045;1151;0;3609;13335;1757;61975;56799;6018;21;0;4;2
400000;10714;1852;0;1682;11297;45422;62441;56564;7162;56;0;2;4
231000;6045;1135;0;3650;13351;1709;62102;56928;5910;26;0;3;2
260000;7990;1694;0;2194;19460;187;61358;58295;2000;31;0;6;4
610000;11173;2215;31730;700;21568;520;61241;58907;310;21;0;1;5
749000;8669;2818;23648;675;21579;384;61324;58988;308;6;0;6;5
215000;6640;1798;882;542;21724;496;61378;59096;164;47;0;1;4
130000;5750;1112;0;10310;28550;5094;39330;39330;315;40;0;1;2
200000;6840;1131;1340;8489;26530;3298;39231;39231;2338;66;0;7;2
270000;13500;2103;23508;8989;27030;3684;39353;39353;1776;61;0;6;2
219800;15070;1282;10080;7786;25674;2518;39375;39375;3015;35;0;3;2
230000;7588;1750;5296;6990;24656;1455;39656;39656;4175;61;0;5;2
300000;13500;1671;2640;10327;28237;4561;39953;39953;547;66;0;7;4
108000;6840;1002;0;8511;26279;2828;39779;39779;2562;66;0;7;2
338000;7500;3333;0;7010;24608;1348;39799;39799;4221;61;0;10;2
226800;7301;1982;1045;7578;25188;1835;39884;39884;3602;40;0;10;2
259800;13500;2332;2876;9960;27758;4074;40058;40058;1017;35;0;4;2
236400;7301;1806;0;7359;24946;1619;39885;39885;3849;40;0;6;2
245000;7301;1381;0;7634;25177;1772;40016;40016;3602;30;0;10;2
405000;9075;1979;18319;6444;23883;620;39993;39993;4926;26;0;10;4
210000;8775;2132;385;6378;23810;555;40004;40004;5004;56;0;10;2
145000;9750;2037;757;10069;27775;4032;40247;40247;1011;63;0;4;2
300000;7500;2033;23066;6979;24434;1087;40061;40061;4373;48;0;12;2
165000;7590;1746;948;7158;24579;1177;40152;40152;4224;61;0;5;2
218000;10125;1347;22097;9922;27543;3774;40370;40370;1238;63;0;7;2
133000;6840;879;0;8599;26015;2326;40444;40444;2786;66;0;12;2
365000;10200;1928;448;6121;23303;0;40405;40405;5410;21;0;9;4
270000;7500;1637;0;7870;25041;1330;40759;40759;3733;26;0;8;2
252000;7350;1748;20883;8474;25592;1775;40871;40871;3131;35;0;11;2
175000;8339;1396;2129;8788;25937;2067;41000;41000;2815;66;0;6;2
72000;6840;993;1173;8737;25882;2014;40999;40999;2892;66;0;4;1
250000;11625;1664;1600;6445;23326;45364;41077;41077;5283;63;0;1;2
127000;9600;1335;371;9868;26972;2996;41345;41345;1773;63;0;3;1
225000;9600;1862;1939;9800;26897;2922;41342;41342;1846;35;0;12;2
360000;11799;1952;15730;8899;25881;1933;41352;41352;2814;15;0;12;4
300000;7957;1807;1434;7578;24431;556;41339;41339;4280;16;0;1;4
190000;8625;2158;3766;5470;22108;1300;41420;41094;6633;51;0;3;2
180000;8400;1056;0;9018;25940;1950;41500;41500;2810;40;0;11;2
108000;10125;1181;88;10088;28406;4375;41741;41741;327;63;0;2;1
210000;6060;1359;2133;9365;26288;2290;41585;41585;2416;40;0;9;2
206900;6060;1356;0;9391;26286;2279;41644;41644;2416;30;0;5;2
178000;8118;860;770;9982;26938;2917;41664;41664;1803;40;0;12;2
290000;7957;1877;1688;7941;24684;717;41632;41632;4018;30;0;7;4
445000;8625;1621;40830;6525;23158;475;41594;41594;5578;17;0;8;4
140000;7320;954;0;9974;28359;4317;41936;41936;386;30;0;9;2
325000;16500;1807;11796;6330;22925;694;41633;41633;5808;56;0;1;4
240000;9042;1758;3742;7908;24577;579;41778;41778;4126;35;0;3;2
420000;33946;2048;22594;7322;23975;45419;41688;41688;4624;53;0;3;2
320000;8018;2145;2140;8310;24957;924;41906;41906;3763;25;0;11;2
141000;8400;1212;4905;9111;25812;1767;41968;41968;2933;66;0;4;2
185000;7125;991;5194;5888;22244;1489;42079;41763;6494;68;0;11;2
620000;16650;2085;33953;7253;23706;0;42094;42094;4853;16;0;7;5
230000;8625;1475;1450;5430;21736;1931;42119;41552;6990;63;0;1;4
215000;8956;3019;4761;10208;27386;3339;42351;42351;1345;66;0;3;2
157000;7920;1201;0;10195;26849;2802;42330;42330;1888;40;0;4;2
280000;7300;1806;3578;7939;24373;324;42271;42271;4356;35;0;12;2
324000;8625;1460;0;6749;23073;789;42257;42257;5656;26;0;12;4
170000;7920;1247;728;9378;28471;4422;42602;42602;270;35;0;11;2
187500;7920;1144;0;9603;28110;4061;42578;42578;627;35;0;12;2
220000;7920;1423;763;10301;27035;2987;42519;42519;1709;35;0;1;2
310000;7300;1885;1530;8063;24441;396;42411;42411;4277;21;0;11;4
350000;11645;2222;15384;9692;26187;2139;42535;42535;2476;65;0;9;2
317000;9375;1514;1789;5647;21805;2012;42462;41903;6909;21;0;6;4
293000;7300;1862;3353;8441;24813;767;42505;42505;3908;35;0;5;2
202200;12750;1458;16332;9700;26038;1990;42870;42870;2611;65;0;8;2
400000;20550;3126;16416;9740;26039;1990;42964;42964;2611;17;0;8;2
295000;7500;1764;2768;8258;24378;330;43013;43013;4352;30;0;3;4
295000;8497;2002;4669;8120;24226;178;43017;43017;4494;30;0;8;4
286000;11250;1585;1176;7338;23349;442;43072;43072;5310;66;0;1;4
151000;15616;1900;0;9364;25536;1490;43151;43151;3150;66;0;4;1
397000;11250;1864;4903;6550;22463;1324;43122;42820;6192;16;0;2;4
170000;8142;1417;2260;9545;27276;3228;43326;43326;1474;56;0;8;2
218000;7740;1378;9726;9796;26860;2812;43313;43313;1885;30;0;7;2
170000;5000;1082;1683;6691;22556;1325;43258;42980;6198;51;0;2;2
169500;5000;943;0;6603;22458;1424;43263;42939;6297;79;0;2;2
193000;5000;1167;1040;6241;22059;1825;43289;42773;6698;70;0;10;2
291000;7400;1571;957;8519;24459;409;43481;43481;4284;25;0;9;2
320000;11730;1611;1346;9846;25864;1813;43604;43604;2814;35;0;9;4
221500;7400;1917;22216;8563;24459;408;43581;43581;4283;59;0;1;2
182500;10725;1272;0;6733;22467;1380;43564;43215;6271;48;0;4;2
92500;7920;1071;893;8794;27816;3761;43869;43869;932;66;0;1;1
198000;7920;1153;7339;9447;26804;2750;43827;43827;1941;40;0;7;2
300000;7400;2491;1051;8693;24530;477;43726;43726;4207;59;0;7;2
250000;11730;1746;155;9780;26196;2142;43866;43866;2473;40;0;9;2
138000;7920;1037;5148;9110;27160;3106;43983;43983;1584;36;0;5;2
239000;12750;2007;0;9855;25706;1652;43946;43946;2945;60;0;6;4
174000;12750;1392;0;9558;25378;1324;43943;43943;3268;66;0;2;1
182500;7500;1951;262;9416;25192;1138;44005;44005;3514;30;0;1;2
334900;7500;1951;262;9416;25192;1138;44005;44005;3514;30;0;7;2
395000;10296;2058;38498;8365;24040;0;43968;43968;4630;35;0;4;4
195000;10350;1743;7810;6955;22471;1306;44050;43667;6195;69;0;5;2
250000;8320;1953;25045;8212;28148;4098;44361;44361;588;64;0;5;2
169000;7620;1272;0;8553;27633;3583;44328;44328;1114;35;0;8;2
295000;8000;1996;35950;9525;25206;1157;44217;44217;3515;36;0;11;4
340000;10275;1522;6927;6435;21801;2034;44298;43581;6927;29;0;11;4
230000;9000;1796;1172;8835;24383;335;44330;44330;4333;35;0;5;2
220000;6500;961;2618;8680;27220;3169;44509;44509;1520;21;0;12;2
86200;6500;920;1182;8769;27070;3019;44504;44504;1659;48;0;1;1
219000;6500;1139;5483;7841;28392;4340;44673;44673;336;26;0;6;2
312000;18800;2117;4599;9172;26324;2272;44494;44494;2382;36;0;9;4
130000;6500;995;806;8247;27613;3565;44771;44771;1131;56;0;8;2
201000;18597;1237;0;9707;25139;1093;44791;44791;3506;70;0;4;4
169000;6500;1201;1132;7481;28344;4127;45214;45214;429;67;0;4;2
235000;8414;1185;26548;7546;28162;3967;45206;45206;540;67;0;10;2
385000;13875;1544;1310;8799;24045;0;44986;44986;4587;21;0;10;2
85000;7150;1007;2147;8451;26744;2677;45214;45214;1995;66;0;6;1
360000;25194;2335;34353;8496;26363;2287;45278;45278;2185;65;0;2;4
335000;10160;1672;4859;9593;24837;764;45271;45271;3884;21;0;3;4
235000;33631;2214;35946;9052;25392;1309;45338;45338;3161;41;0;5;2
160000;7150;927;2416;8251;26753;2574;45468;45468;2004;66;0;8;2
147000;6500;1401;974;7020;28568;4117;45653;45653;205;67;0;9;2
92500;8000;916;1744;7761;27399;3072;45589;45589;1398;66;0;8;1
150000;6500;1149;0;6919;28573;4051;45786;45786;207;67;0;3;2
273000;6500;1820;202;7391;27858;3428;45709;45709;942;26;0;7;4
219000;10160;1451;0;9410;24849;743;45514;45514;3893;26;0;7;4
170000;6500;1168;243;7160;28175;3693;45782;45782;607;36;0;6;2
392000;11025;2227;22100;9120;24109;0;45659;45659;4615;21;0;8;4
235000;8820;1959;3148;7105;21922;2010;45639;44855;6896;60;0;7;2
180000;8400;2284;21976;7053;21863;2063;45641;44832;6949;59;0;8;2
130000;6500;1294;895;6639;28718;4028;46052;46052;111;26;0;9;2
162500;7395;1131;0;7453;27500;2993;45932;45932;1309;31;0;4;2
285000;7395;1333;0;7822;26923;2488;45907;45907;1882;26;0;6;4
340000;9300;1682;2050;9366;24214;45416;45998;45998;4546;21;0;6;4
455000;33708;2593;64499;8450;25425;1022;46143;46143;3180;33;0;7;4
295000;24880;2109;0;6639;27747;2832;46644;46644;851;36;0;10;2
155000;6500;1939;1481;6179;28622;3585;46757;46757;193;67;0;9;2
330000;13875;2117;4283;8888;24475;0;46520;46520;4234;40;0;3;4
120000;21000;1314;2069;8888;23478;627;46528;46346;5267;72;0;2;2
340000;10350;2400;21245;8261;22579;1710;46915;46288;6273;53;0;8;2
221000;10665;1965;20702;7901;22139;2139;46944;46125;6724;52;0;7;2
345000;10665;1965;20702;7901;22139;2139;46944;46125;6724;52;0;12;2
196000;10350;1502;528;7469;21623;2616;46981;45924;7227;64;0;6;4
300000;9975;2106;27390;7239;26381;1285;47158;47158;2470;21;0;11;2
220000;10650;1121;1557;7184;26319;1154;47290;47290;2542;31;0;7;2
160000;10800;1204;878;6179;27674;2239;47520;47520;1198;65;0;11;2
163000;10800;1432;1580;6655;26934;1600;47493;47493;1936;26;0;6;2
215000;10725;1113;3558;7138;26189;929;47481;47481;2686;31;0;11;2
266000;29620;1244;0;8446;23602;1012;47817;47522;4954;31;0;12;2
344900;9367;1649;23114;8887;22775;2074;47894;47225;6142;16;0;7;4
262500;13125;2932;16129;7265;25452;45324;47971;47971;3360;63;0;12;2
254000;12069;1851;896;6915;25852;272;48146;48146;3008;31;0;2;4
305000;10650;2018;20574;8332;21931;2889;48161;47099;6953;61;0;7;2
320000;10701;2260;1172;8722;23094;1912;48165;47600;5788;16;0;12;4
285000;13686;1457;1660;6800;25790;45488;48340;48340;3093;31;0;8;4
230000;9900;1924;2688;8507;23224;1997;48393;47847;5717;31;0;2;4
161000;16762;1807;36524;6029;26785;836;48499;48499;2123;63;0;6;1
289900;11286;2118;357;8537;21989;3032;48464;47385;6936;21;0;6;4
245000;11629;2555;19497;8498;23138;2074;48461;47907;5764;36;0;9;2
220000;10725;1066;15771;5787;27066;997;48648;48648;1897;36;0;6;2
305000;7500;1809;30001;8817;22389;2961;48821;47857;6622;26;0;9;4
200000;23887;1678;5124;7324;24414;1183;48834;48741;4526;70;0;3;2
404000;40041;2949;25063;7769;23570;1942;48867;48421;5388;21;0;7;2
170000;10894;1288;670;5440;27072;677;49179;49179;1960;66;0;6;2
300000;13875;2535;19573;5929;26295;0;49148;49148;2631;59;0;2;4
159000;10425;1316;1440;4796;27538;738;49658;49658;1515;66;0;8;2
340000;15659;2341;381;5898;25773;475;49636;49636;3231;16;0;8;4
400000;18500;1753;26384;7978;22618;3142;49590;48681;6302;16;0;8;4
310000;18129;2568;19533;7208;23741;2216;49655;49186;5237;31;0;1;4
350000;10648;2455;12630;5888;25596;772;49834;49834;3443;11;0;8;4
290000;11376;1979;1319;3722;28760;946;50061;50061;288;21;0;10;2
265000;8340;1431;791;6699;24278;1936;49941;49665;4736;16;0;6;4
388000;7376;2083;33920;7896;22329;3722;50141;49042;6725;0;0;6;4
389000;14338;1621;225;4588;27126;0;50243;50243;1826;21;0;11;4
380000;14338;1873;4161;4506;27187;0;50296;50296;1765;21;0;5;4
381300;8752;2246;39215;7818;22227;3864;50299;49164;6693;0;0;5;4
185000;10705;1251;0;3595;28268;251;50654;50654;767;66;0;9;2
239000;40128;990;9606;6274;24040;2401;50477;50056;4963;21;0;3;2
155000;14338;1759;5147;3271;28448;45331;50913;50913;609;60;0;2;2
320000;40128;1799;4792;4287;26702;473;50825;50825;2316;31;0;1;4
310000;40128;1730;2305;4548;26309;740;50818;50818;2722;31;0;3;2
280000;17939;2100;676;3393;28018;45401;51066;51066;1003;31;0;3;2
117500;17939;2219;17437;3229;28217;45371;51133;51133;823;66;0;6;2
239900;14319;2718;28164;3689;27531;267;51091;51091;1530;59;0;10;2
117500;17939;1421;4905;3146;28311;45370;51161;51161;728;77;0;6;2
370500;16380;2860;1706;5628;24337;2606;51293;50912;4484;16;0;7;2
285100;14199;2984;4953;4612;25674;1717;51475;51475;3435;31;0;2;2
378000;35870;2460;3555;4046;26316;1286;51479;51479;2730;31;0;10;4
425000;40260;5306;64010;5670;23841;3132;51504;50903;4532;39;0;5;2
228000;8000;1608;2326;6720;22435;4433;51661;50478;5734;26;0;4;4
262000;10660;1653;4353;4267;25889;1808;51779;51779;3256;16;0;6;4
229000;7500;1625;2469;6708;22295;4656;51808;50555;5783;62;0;12;2
499500;38902;3380;44619;2799;27577;1202;52139;52139;1542;21;0;12;4
320000;17600;2060;25383;4681;24716;2964;52248;51914;3532;26;0;8;4
278000;7500;1780;2600;5965;22793;4569;52376;51267;5088;26;0;9;4
185000;6900;1283;126;4968;24140;3605;52495;51907;3891;59;0;3;2
180000;7080;1656;890;6219;22220;5172;52574;51217;5536;21;0;5;2
150000;10575;1458;6337;3860;25640;2653;52601;52594;2724;63;0;7;2
115000;6600;1092;1411;5610;23036;4558;52645;51604;4766;40;0;11;2
130000;13677;1014;4268;3620;25797;2725;52795;52795;2483;69;0;10;1
146000;6300;970;3076;5237;23448;4344;52793;51900;4347;21;0;2;2
255000;6300;1664;439;5350;22996;4887;53074;51971;4663;26;0;10;4
103000;6300;1033;2702;4802;23461;4777;53406;52451;4131;21;0;7;1
135000;6300;1078;3272;5117;22975;5150;53430;52283;4586;41;0;1;2
200000;6600;1753;279;5449;22275;5816;53637;52200;5219;21;0;3;4
265000;7828;2291;5898;4506;23429;5123;53854;52845;4047;21;0;8;4
330000;10575;1763;20784;2939;25656;3812;53932;53774;1912;11;0;3;2
174000;6600;1243;2563;4306;23624;5063;53946;53003;3842;41;0;1;2
175000;6900;1362;0;5192;22252;6101;54029;52548;4942;26;0;2;2
319000;12411;1941;16896;2285;26426;3608;54125;54125;1153;21;0;12;2
290000;6300;2500;7412;3520;24381;4917;54349;53656;3055;16;0;7;4
180000;7017;1306;2313;4023;23496;5575;54486;53439;3833;31;0;7;2
152000;7350;1332;0;3776;23707;5560;54633;53653;3586;31;0;6;2
206000;7350;1332;0;3776;23707;5560;54633;53653;3586;31;0;11;2
127000;9856;1312;1870;7476;34554;3149;32560;32560;5246;64;0;2;4
135000;7100;893;1512;6807;37572;4885;33757;33757;8291;41;0;5;4
120000;7100;1093;1929;6915;37628;4737;33921;33921;8359;62;0;9;4
265000;7020;2095;0;6529;38600;4774;34350;34350;9329;8;0;4;4
136500;7725;1346;1380;6785;37991;4714;34121;34121;8725;64;0;8;4
150000;9768;1447;3104;5462;39698;4971;34900;34900;10446;71;0;12;4
184000;6983;1935;1698;7951;33475;2686;32701;32701;4201;56;0;4;4
235000;7875;1595;4080;6228;38780;4548;34687;34687;9541;0;0;7;4
270000;8400;1463;5604;6542;38344;4472;34516;34516;9103;2;0;12;4
135000;5250;1309;6760;7150;37490;4341;34291;34291;8254;66;0;4;4
249000;10387;1832;5447;8233;34619;3713;33318;33318;5364;26;0;9;4
180000;5500;1469;0;7117;37313;4078;34484;34484;8103;25;0;5;4
219000;7000;1693;0;7494;36847;4121;34328;34328;7638;9;0;5;4
185000;11701;1209;0;8567;33760;3378;33378;33378;4535;31;0;12;4
206000;7725;1249;2086;6436;38002;3919;34894;34894;8809;36;0;11;4
165000;8400;1552;480;5677;38878;3967;35332;35332;9697;64;0;6;4
215000;9997;1994;10430;8761;34493;3994;33766;33766;5292;69;0;3;4
138000;7875;1009;3566;5112;39381;3905;35789;35789;10222;36;0;11;4
119000;6550;1238;3782;8892;30746;3299;33089;33089;1545;79;0;12;4
230000;9997;1719;14321;9095;34394;4216;34073;34073;5223;0;0;8;4
205000;8798;1584;0;9135;32919;3546;33738;33738;3742;26;0;8;4
210000;5300;1397;0;9138;32742;3497;33699;33699;3565;0;0;9;4
230000;9997;1981;1200;9236;34263;4248;34171;34171;5103;36;0;4;4
115000;7950;946;1925;9271;31135;3581;33546;33546;1968;64;0;12;4
239000;7950;1675;2584;9366;31971;3640;33797;33797;2815;0;0;12;4
145000;8250;980;6303;4754;39347;3423;36278;36278;10223;36;0;6;4
215000;9997;1545;294;8900;34710;4173;34623;34623;5575;69;0;10;4
217000;10600;1743;7020;9523;31685;3795;33905;33905;2539;78;0;11;4
144400;7950;1469;1197;9630;31887;3902;34044;34044;2749;69;0;4;4
110000;7150;979;0;6441;37192;2835;35697;35697;8074;64;0;9;4
185000;9997;1136;1120;9107;34417;4245;34730;34730;5292;21;0;8;4
232500;9997;1713;1044;9355;34157;4440;34661;34661;5032;31;0;8;4
187000;9997;1262;0;9756;33737;4451;34552;34552;4611;36;0;9;4
230000;7650;1953;0;9784;31878;4057;34196;34196;2750;9;0;2;4
170000;5100;1500;0;10114;31651;4386;34487;34487;2543;11;0;7;4
160000;5200;903;1416;10380;31892;4653;34787;34787;2799;12;0;2;4
170000;6750;1191;5517;4809;38613;2191;36994;36994;9516;15;0;7;4
165000;8790;1151;5443;3792;39696;2784;37454;37454;10596;36;0;5;4
89000;6750;895;1368;4890;38470;2000;37072;37072;9370;66;0;4;4
123000;12492;1029;1688;3378;40057;2976;37729;37729;10955;60;0;4;4
134500;12492;1029;1688;3378;40057;2976;37729;37729;10955;60;0;11;4
245000;8610;1530;0;3795;39626;2653;37552;37552;10524;0;0;10;4
115000;5760;1512;1742;5522;37769;1735;36899;36899;8669;63;0;1;4
